iter	 posterior	 likelihood	 prior	 mu_pandas	 sigma_pandas 	 mu_bears 	 sigma_bears 	 alpha 	 beta 	 mu_diff
2544	-1.4106419342903962	-52.59195605165772	-26.78999832940119	103.92178417826253	17.85086887810154	77.07341248505648	15.479394669407853	11.073528702842188	0.4147760321744097	26.848371693206047
2545	1.586918311615392	-52.9736364523844	-24.82139961705912	105.19570924164947	18.816481477830145	77.5817911414998	16.280270345024128	11.45727269042398	0.6718182779142408	27.61391810014966
2546	-0.38393164357714227	-53.261023177476496	-24.91794453554415	105.4968123092658	19.800756824562782	79.4662574383086	16.899764743597878	10.959654447124663	0.569820589529087	26.030554870957204
2547	-0.38393164357714227	-53.261023177476496	-24.91794453554415	105.4968123092658	19.800756824562782	79.4662574383086	16.899764743597878	10.959654447124663	0.569820589529087	26.030554870957204
2548	-0.31683691143146575	-53.33873877759868	-25.157065846853445	107.11280530571848	18.93525746777319	77.6701427197279	16.936597947503415	10.628900756260318	0.4913450234116537	29.442662585990576
2549	0.22603138045282378	-53.1234721999823	-25.14630104401699	106.09187860651215	18.778817687054218	79.0048043211707	16.643663093269982	10.931675870038672	0.7313726986514466	27.08707428534146
2550	0.22603138045282378	-53.1234721999823	-25.14630104401699	106.09187860651215	18.778817687054218	79.0048043211707	16.643663093269982	10.931675870038672	0.7313726986514466	27.08707428534146
2551	0.22603138045282378	-53.1234721999823	-25.14630104401699	106.09187860651215	18.778817687054218	79.0048043211707	16.643663093269982	10.931675870038672	0.7313726986514466	27.08707428534146
2552	0.6143787780312664	-52.94677730043374	-24.708617165534292	106.57347462002272	17.79027974452858	77.22361498559577	15.799417064002293	11.402941917992298	0.6668145935429078	29.34985963442695
2553	-0.06122006715824568	-52.778125791466024	-24.938488741660247	106.12177220613687	17.377265029094822	78.56952207495783	15.582831222023142	11.53114954197263	0.5958452932846829	27.552250131179036
2554	-0.06122006715824568	-52.778125791466024	-24.938488741660247	106.12177220613687	17.377265029094822	78.56952207495783	15.582831222023142	11.53114954197263	0.5958452932846829	27.552250131179036
2555	-0.06122006715824568	-52.778125791466024	-24.938488741660247	106.12177220613687	17.377265029094822	78.56952207495783	15.582831222023142	11.53114954197263	0.5958452932846829	27.552250131179036
2556	-0.06122006715824568	-52.778125791466024	-24.938488741660247	106.12177220613687	17.377265029094822	78.56952207495783	15.582831222023142	11.53114954197263	0.5958452932846829	27.552250131179036
2557	-0.06122006715824568	-52.778125791466024	-24.938488741660247	106.12177220613687	17.377265029094822	78.56952207495783	15.582831222023142	11.53114954197263	0.5958452932846829	27.552250131179036
2558	-0.06122006715824568	-52.778125791466024	-24.938488741660247	106.12177220613687	17.377265029094822	78.56952207495783	15.582831222023142	11.53114954197263	0.5958452932846829	27.552250131179036
2559	-0.09009144865838437	-52.625413702521385	-25.181292279263268	104.50752934902243	18.067535850305415	77.35364002327239	15.161951543340644	11.390003474420011	0.8290202703756541	27.153889325750043
2560	-0.616156392397869	-52.65553300306343	-25.767329371119104	105.88196828786772	17.646133917737433	76.60016908219418	14.279012459480839	11.330523360365236	0.9493085503180154	29.281799205673536
2561	-0.616156392397869	-52.65553300306343	-25.767329371119104	105.88196828786772	17.646133917737433	76.60016908219418	14.279012459480839	11.330523360365236	0.9493085503180154	29.281799205673536
2562	-0.9278781464508654	-52.91625834719206	-26.434482173441335	106.3444467744664	18.133439277704717	74.63686277029561	13.820500058882205	11.288454845318448	1.0114727517141762	31.707584004170798
2563	1.5594556650434583	-52.87895647491014	-24.91232838067979	106.85107568415422	18.258529376177542	76.30331239871725	14.209870516783667	11.611996911556789	0.7937917628990082	30.54776328543697
2564	-0.06764908608268172	-52.931787847323264	-24.927146094349357	106.90249924025838	18.690475346476365	75.99125010861468	13.886192288884587	11.979121591729015	0.7882189428376818	30.9112491316437
2565	-0.287344304523657	-52.73663819654597	-25.409640049650307	106.8044149973636	18.37293505499922	77.16778921808452	13.012760195601874	11.855530117658184	0.6034235939965915	29.636625779279072
2566	0.5093943167987476	-52.864043228414545	-24.772840700982982	108.31629386552014	17.376579023041867	77.47420517303216	12.462462304351712	12.093697838113563	0.8342639798221055	30.842088692487977
2567	-0.5326490284883789	-52.96787023842991	-25.201662719456003	108.48589158574529	18.332258211693148	78.12526321144675	11.467141104961598	11.958076369534547	0.8942773097309513	30.360628374298543
2568	-0.5326490284883789	-52.96787023842991	-25.201662719456003	108.48589158574529	18.332258211693148	78.12526321144675	11.467141104961598	11.958076369534547	0.8942773097309513	30.360628374298543
2569	-0.5326490284883789	-52.96787023842991	-25.201662719456003	108.48589158574529	18.332258211693148	78.12526321144675	11.467141104961598	11.958076369534547	0.8942773097309513	30.360628374298543
2570	-0.7710894402001145	-53.17340031246346	-25.767222085622567	109.14966369515021	18.198495793707835	77.64360906384633	10.768014850921713	11.819652035323795	1.017236068299157	31.506054631303883
2571	0.3528050290265128	-53.18105248452406	-25.406764884535455	109.62386138654684	17.982750676198286	77.60624197678491	11.504227841013657	12.153128177147668	0.9840855087600474	32.01761940976192
2572	0.07682405957223182	-53.253562034371434	-25.257431275115835	109.13954781712427	18.93311209907813	76.3264416726393	11.475170768572367	12.198723030089914	0.8612657749552686	32.81310614448496
2573	0.07682405957223182	-53.253562034371434	-25.257431275115835	109.13954781712427	18.93311209907813	76.3264416726393	11.475170768572367	12.198723030089914	0.8612657749552686	32.81310614448496
2574	0.07682405957223182	-53.253562034371434	-25.257431275115835	109.13954781712427	18.93311209907813	76.3264416726393	11.475170768572367	12.198723030089914	0.8612657749552686	32.81310614448496
2575	0.25109992280701476	-52.99892770324841	-25.260965683431852	107.6992035563189	19.83635262985872	78.00212963024663	11.944066989286226	11.823773192816208	0.733545794870829	29.697073926072278
2576	-0.5662498772452835	-52.66867171891201	-26.157471545013536	105.70826820454067	19.32199362434197	78.31319696028623	11.861135443709582	12.284552198752545	0.5869215632743469	27.39507124425444
2577	-0.5662498772452835	-52.66867171891201	-26.157471545013536	105.70826820454067	19.32199362434197	78.31319696028623	11.861135443709582	12.284552198752545	0.5869215632743469	27.39507124425444
2578	1.0422592270063973	-52.66717279499494	-25.116711241924207	105.7363203274283	18.801748007206033	76.74838142922457	11.789032618249857	12.275569379470312	0.7934679087462237	28.987938898203737
2579	1.0422592270063973	-52.66717279499494	-25.116711241924207	105.7363203274283	18.801748007206033	76.74838142922457	11.789032618249857	12.275569379470312	0.7934679087462237	28.987938898203737
2580	0.02848734036916767	-52.49543753495881	-25.259959161591176	104.61573362400004	18.956503191271473	78.34388196256063	12.180423667360632	12.738103171365777	0.9032819479343572	26.271851661439413
2581	0.02848734036916767	-52.49543753495881	-25.259959161591176	104.61573362400004	18.956503191271473	78.34388196256063	12.180423667360632	12.738103171365777	0.9032819479343572	26.271851661439413
2582	0.02848734036916767	-52.49543753495881	-25.259959161591176	104.61573362400004	18.956503191271473	78.34388196256063	12.180423667360632	12.738103171365777	0.9032819479343572	26.271851661439413
2583	0.02848734036916767	-52.49543753495881	-25.259959161591176	104.61573362400004	18.956503191271473	78.34388196256063	12.180423667360632	12.738103171365777	0.9032819479343572	26.271851661439413
2584	-1.1125214672617716	-52.548241960768465	-26.319676203043286	104.78437578073402	19.068300459609798	79.52376641259691	11.937313950359284	12.68936754320581	1.0855706437907622	25.26060936813711
2585	0.8551450090101156	-52.612782490837844	-25.39999066396379	103.2948063191392	19.074502225687862	81.32471362716612	11.31644061600084	12.332688659868154	0.7256933655645357	21.97009269197308
2586	0.8551450090101156	-52.612782490837844	-25.39999066396379	103.2948063191392	19.074502225687862	81.32471362716612	11.31644061600084	12.332688659868154	0.7256933655645357	21.97009269197308
2587	-1.1556261719813818	-53.110826545337076	-26.05757278144594	105.08901712683833	19.626238549689777	82.7207513702947	11.120651706412671	11.896477557219903	0.6011176943396372	22.36826575654362
2588	-1.1556261719813818	-53.110826545337076	-26.05757278144594	105.08901712683833	19.626238549689777	82.7207513702947	11.120651706412671	11.896477557219903	0.6011176943396372	22.36826575654362
2589	-1.1556261719813818	-53.110826545337076	-26.05757278144594	105.08901712683833	19.626238549689777	82.7207513702947	11.120651706412671	11.896477557219903	0.6011176943396372	22.36826575654362
2590	-1.1556261719813818	-53.110826545337076	-26.05757278144594	105.08901712683833	19.626238549689777	82.7207513702947	11.120651706412671	11.896477557219903	0.6011176943396372	22.36826575654362
2591	-0.011364076784175836	-53.43946791803086	-25.74029548553634	104.77020869252607	20.28803256261281	83.61437579780844	10.914703908746556	12.23468905423083	0.8662206321789443	21.155832894717634
2592	-0.011364076784175836	-53.43946791803086	-25.74029548553634	104.77020869252607	20.28803256261281	83.61437579780844	10.914703908746556	12.23468905423083	0.8662206321789443	21.155832894717634
2593	-0.49710268156260895	-53.58861771788787	-26.088248367241924	102.97349490314645	21.28066280156646	84.61770957979921	11.756077382278601	12.293487837362747	0.6085610850936315	18.355785323347234
2594	-0.49710268156260895	-53.58861771788787	-26.088248367241924	102.97349490314645	21.28066280156646	84.61770957979921	11.756077382278601	12.293487837362747	0.6085610850936315	18.355785323347234
2595	-0.49710268156260895	-53.58861771788787	-26.088248367241924	102.97349490314645	21.28066280156646	84.61770957979921	11.756077382278601	12.293487837362747	0.6085610850936315	18.355785323347234
2596	-0.49710268156260895	-53.58861771788787	-26.088248367241924	102.97349490314645	21.28066280156646	84.61770957979921	11.756077382278601	12.293487837362747	0.6085610850936315	18.355785323347234
2597	-0.49710268156260895	-53.58861771788787	-26.088248367241924	102.97349490314645	21.28066280156646	84.61770957979921	11.756077382278601	12.293487837362747	0.6085610850936315	18.355785323347234
2598	-0.035918344841178396	-53.658633271702286	-26.054151158268695	103.99030693392432	22.108581824157735	83.3313113764636	10.856660534057873	12.144666121973225	0.7689280571900112	20.658995557460713
2599	-0.035918344841178396	-53.658633271702286	-26.054151158268695	103.99030693392432	22.108581824157735	83.3313113764636	10.856660534057873	12.144666121973225	0.7689280571900112	20.658995557460713
2600	-0.035918344841178396	-53.658633271702286	-26.054151158268695	103.99030693392432	22.108581824157735	83.3313113764636	10.856660534057873	12.144666121973225	0.7689280571900112	20.658995557460713
2601	-0.035918344841178396	-53.658633271702286	-26.054151158268695	103.99030693392432	22.108581824157735	83.3313113764636	10.856660534057873	12.144666121973225	0.7689280571900112	20.658995557460713
2602	-0.035918344841178396	-53.658633271702286	-26.054151158268695	103.99030693392432	22.108581824157735	83.3313113764636	10.856660534057873	12.144666121973225	0.7689280571900112	20.658995557460713
2603	0.2619896989907744	-53.27632430439677	-26.174470426583436	102.26529961091983	22.382822656409175	81.67586776029783	10.990493155489068	12.61088313816766	0.7056616188415723	20.58943185062199
2604	0.2619896989907744	-53.27632430439677	-26.174470426583436	102.26529961091983	22.382822656409175	81.67586776029783	10.990493155489068	12.61088313816766	0.7056616188415723	20.58943185062199
2605	0.2619896989907744	-53.27632430439677	-26.174470426583436	102.26529961091983	22.382822656409175	81.67586776029783	10.990493155489068	12.61088313816766	0.7056616188415723	20.58943185062199
2606	0.2619896989907744	-53.27632430439677	-26.174470426583436	102.26529961091983	22.382822656409175	81.67586776029783	10.990493155489068	12.61088313816766	0.7056616188415723	20.58943185062199
2607	0.2619896989907744	-53.27632430439677	-26.174470426583436	102.26529961091983	22.382822656409175	81.67586776029783	10.990493155489068	12.61088313816766	0.7056616188415723	20.58943185062199
2608	0.2619896989907744	-53.27632430439677	-26.174470426583436	102.26529961091983	22.382822656409175	81.67586776029783	10.990493155489068	12.61088313816766	0.7056616188415723	20.58943185062199
2609	0.2619896989907744	-53.27632430439677	-26.174470426583436	102.26529961091983	22.382822656409175	81.67586776029783	10.990493155489068	12.61088313816766	0.7056616188415723	20.58943185062199
2610	0.2619896989907744	-53.27632430439677	-26.174470426583436	102.26529961091983	22.382822656409175	81.67586776029783	10.990493155489068	12.61088313816766	0.7056616188415723	20.58943185062199
2611	-0.027738224017767266	-53.13164294325773	-26.34689001174024	102.78963722158672	22.051917149572347	80.27000952449109	10.579609994061807	13.092588405455515	0.7325450329133594	22.51962769709563
2612	-0.027738224017767266	-53.13164294325773	-26.34689001174024	102.78963722158672	22.051917149572347	80.27000952449109	10.579609994061807	13.092588405455515	0.7325450329133594	22.51962769709563
2613	-0.027738224017767266	-53.13164294325773	-26.34689001174024	102.78963722158672	22.051917149572347	80.27000952449109	10.579609994061807	13.092588405455515	0.7325450329133594	22.51962769709563
2614	-0.027738224017767266	-53.13164294325773	-26.34689001174024	102.78963722158672	22.051917149572347	80.27000952449109	10.579609994061807	13.092588405455515	0.7325450329133594	22.51962769709563
2615	-1.2815638392137743	-53.74324055295715	-27.016856241254597	101.32516596600242	22.900949065445143	81.60760377863322	9.584201938217454	12.940299973553882	0.7041511553429445	19.717562187369197
2616	-1.2815638392137743	-53.74324055295715	-27.016856241254597	101.32516596600242	22.900949065445143	81.60760377863322	9.584201938217454	12.940299973553882	0.7041511553429445	19.717562187369197
2617	-2.242701527125149	-53.875970447842604	-29.126827873494292	100.78011381529782	23.371635780145667	81.61115932186125	9.480301914958813	12.78526590791838	1.1389364391493948	19.168954493436573
